book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,NonEnglish
7068,929782,929782,1702482,398,140187723,9780140187720.0,"Jack London, Andrew Sinclair",1909.0,Martin Eden,Martin Eden,eng,4.39,12744,14933,741,134,398,1627,4159,8615,https://images.gr-assets.com/books/1344411175m/929782.jpg,https://images.gr-assets.com/books/1344411175s/929782.jpg,0
7074,13020,13020,3335240,401,1904271359,9781904271350.0,"William Shakespeare, David Scott Kastan",1597.0,The History of Henry the Fourth,"King Henry IV, Part 1 (Wars of the Roses, #2)",eng,3.81,14988,18748,685,331,1437,5048,6531,5401,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7079,11666,11666,2580165,47,449911942,9780449911940.0,John Updike,1990.0,Rabbit at Rest,Rabbit at Rest (Rabbit Angstrom #4),eng,3.96,12221,12685,406,348,716,2490,4642,4489,https://images.gr-assets.com/books/1320394471m/11666.jpg,https://images.gr-assets.com/books/1320394471s/11666.jpg,0
7090,371456,371456,89633,181,3746611091,9783746611100.0,Émile Zola,1880.0,Nana,"Nana (Les Rougon-Macquart, #9)",ger,3.84,13610,15562,424,370,1065,3847,5749,4531,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7106,402128,402128,372536,89,151686564,9780151686570.0,"T.S. Eliot, Edward Gorey",1939.0,Old Possum's Book of Practical Cats,Old Possum's Book of Practical Cats,en-US,4.09,15410,17494,852,256,785,3349,5873,7231,https://images.gr-assets.com/books/1327882662m/402128.jpg,https://images.gr-assets.com/books/1327882662s/402128.jpg,0
7135,11908,11908,2453177,75,143039571,9780143039570.0,"Saul Bellow, Christopher Hitchens",1953.0,The Adventures of Augie March,The Adventures of Augie March,,3.84,12830,13746,824,421,1076,3112,4741,4396,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7172,537094,537094,13183177,163,1419176528,9781419176520.0,Nikolai Gogol,1842.0,Шинель,The Overcoat,,4.12,12091,16469,1073,134,558,2980,6382,6415,https://images.gr-assets.com/books/1448040003m/537094.jpg,https://images.gr-assets.com/books/1448040003s/537094.jpg,0
7176,93157,93157,3095060,269,140436030,9780140436040.0,Matthew      Lewis,1796.0,The Monk,The Monk,eng,3.8,13633,16888,1206,515,1340,4187,5869,4977,https://images.gr-assets.com/books/1365712491m/93157.jpg,https://images.gr-assets.com/books/1365712491s/93157.jpg,0
7210,77995,26530372,75319,61,486270645,9780486270650.0,Guy de Maupassant,1884.0,The Necklace and Other Short Stories,The Necklace and Other Short Stories,eng,3.94,11688,14366,369,161,752,3542,5232,4679,https://images.gr-assets.com/books/1327649717m/77995.jpg,https://images.gr-assets.com/books/1327649717s/77995.jpg,0
7212,34057,34057,1105754,474,543895882,9780543895880.0,Rudyard Kipling,1897.0,Captains Courageous,Captains Courageous,eng,3.88,14823,16335,608,304,927,4334,5651,5119,https://images.gr-assets.com/books/1327959659m/34057.jpg,https://images.gr-assets.com/books/1327959659s/34057.jpg,0
7231,123845,123845,1472936,36,486277909,9780486277900.0,Ralph Waldo Emerson,1844.0,Self-Reliance and Other Essays,Self-Reliance and Other Essays,en-US,4.14,14484,14717,282,154,542,2653,5092,6276,https://images.gr-assets.com/books/1319099192m/123845.jpg,https://images.gr-assets.com/books/1319099192s/123845.jpg,0
7251,10775,10775,476408,77,684804522,9780684804520.0,Ernest Hemingway,1985.0,The Garden of Eden,The Garden of Eden,en-US,3.74,12948,13852,887,335,1201,3748,4958,3610,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7281,3301759,3301759,18440614,325,,9781496166400.0,Edgar Allan Poe,1841.0,The Murders in the Rue Morgue,The Murders in the Rue Morgue,eng,3.92,15114,17180,594,200,912,4233,6513,5322,https://images.gr-assets.com/books/1409105459m/3301759.jpg,https://images.gr-assets.com/books/1409105459s/3301759.jpg,0
7290,116114,116114,2504920,59,517223007,9780517223000.0,James  Jones,1951.0,From Here to Eternity,From Here to Eternity,eng,4.09,13106,13959,345,164,510,2652,5266,5367,https://images.gr-assets.com/books/1330924946m/116114.jpg,https://images.gr-assets.com/books/1330924946s/116114.jpg,0
7298,577542,577542,359486,77,688143202,9780688143210.0,"Rudyard Kipling, Jerry Pinkney",1894.0,Rikki-Tikki-Tavi,Rikki-Tikki-Tavi,,3.96,13851,18495,706,299,918,4434,6390,6454,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7309,53064,53064,3458170,62,141181737,9780141181740.0,"Thomas Mann, Joachim Neugroschel",1911.0,Der Tod in Venedig,Death in Venice and Other Tales,eng,3.87,11873,15874,607,346,1049,3794,5847,4838,https://images.gr-assets.com/books/1309376701m/53064.jpg,https://images.gr-assets.com/books/1309376701s/53064.jpg,0
7333,179142,179142,2537034,42,141185465,9780141185460.0,"Arthur Miller, Christopher Bigsby",1947.0,All My Sons,All My Sons,eng,3.87,15337,16124,499,291,1078,4008,5774,4973,https://images.gr-assets.com/books/1309210788m/179142.jpg,https://images.gr-assets.com/books/1309210788s/179142.jpg,0
7353,91571,91571,278178,63,743484908,9780743484910.0,"William Shakespeare, Barbara A. Mowat, Paul Werstine",1603.0,Measure for Measure,Measure for Measure,eng,3.67,15474,17562,625,257,1551,5901,5947,3906,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7392,24965,24965,813445,137,143037579,9780143037580.0,"Søren Kierkegaard, Alastair Hannay",1843.0,Frygt og Bæven,Fear and Trembling,eng,4.01,10983,13503,638,266,660,2712,4860,5005,https://images.gr-assets.com/books/1309286516m/24965.jpg,https://images.gr-assets.com/books/1309286516s/24965.jpg,0
7396,790171,790171,1127127,140,671726528,9780671726520.0,Thor Heyerdahl,1948.0,Kon-Tiki Ekspedisjonen,Kon-Tiki: Across The Pacific In A Raft,en-US,4.1,13541,15561,835,143,463,3002,6085,5868,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7409,4662,4662,3315478,62,684842505,9780684842510.0,"F. Scott Fitzgerald, Matthew J. Bruccoli",1920.0,The Short Stories of F. Scott Fitzgerald,The Short Stories,eng,4.23,11525,12955,282,95,307,1895,4846,5812,https://images.gr-assets.com/books/1400891315m/4662.jpg,https://images.gr-assets.com/books/1400891315s/4662.jpg,0
7416,76527,76527,2280279,342,141439777,9780141439780.0,"Laurence Sterne, Melvyn New",1767.0,"The Life and Opinions of Tristram Shandy, Gentleman","The Life and Opinions of Tristram Shandy, Gentleman",eng,3.74,13641,15954,939,954,1547,3575,4498,5380,https://images.gr-assets.com/books/1403402384m/76527.jpg,https://images.gr-assets.com/books/1403402384s/76527.jpg,0
7429,16900,16900,522004,57,1420925229,9781420925230.0,Henry David Thoreau,1995.0,Civil Disobedience and Reading,Civil Disobedience and Other Essays,eng,4.06,12557,13706,227,141,609,2752,5009,5195,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7430,17533,17533,2080617,220,316030899,9780316030890.0,Louisa May Alcott,1876.0,Rose in Bloom,"Rose in Bloom (Eight Cousins, #2)",en-US,4.03,16842,18265,430,329,838,3875,6112,7111,https://images.gr-assets.com/books/1344269387m/17533.jpg,https://images.gr-assets.com/books/1344269387s/17533.jpg,0
7459,54492,54492,2661176,379,140621318,9780140621310.0,Anthony Hope,1894.0,The Prisoner of Zenda,The Prisoner of Zenda,eng,3.87,12530,14746,694,197,817,4073,5337,4322,https://images.gr-assets.com/books/1356449081m/54492.jpg,https://images.gr-assets.com/books/1356449081s/54492.jpg,0
7496,24100,24100,99441,96,006093140X,9780060931410.0,Doris Lessing,1962.0,The Golden Notebook,The Golden Notebook,en-US,3.75,13790,15378,1267,727,1465,3429,5023,4734,https://images.gr-assets.com/books/1367457541m/24100.jpg,https://images.gr-assets.com/books/1367457541s/24100.jpg,0
7503,730501,730501,1401152,193,543904709,9780543904710.0,Susan Coolidge,1872.0,What Katy Did,"What Katy Did (Carr Family, #1)",eng,3.89,13935,15496,329,311,914,3989,5256,5026,https://images.gr-assets.com/books/1327538133m/730501.jpg,https://images.gr-assets.com/books/1327538133s/730501.jpg,0
7562,2267195,2267195,1731763,16,078915479X,9780789154800.0,Kate Chopin,1894.0,The Story of an Hour,The Story of an Hour,eng,4.08,13308,14687,438,198,611,2944,4950,5984,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7616,1219103,1219103,2308685,444,1421820609,9781421820610.0,Jules Verne,1863.0,Cinq semaines en ballon,"Five Weeks in a Balloon (Extraordinary Voyages, #1)",,3.74,13062,14905,282,325,1122,4535,5061,3862,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7620,212525,212525,4708346,10,553212559,9780553212560.0,"Edith Wharton, Mary Gordon",1911.0,Ethan Frome and Other Short Fiction,Ethan Frome and Other Short Fiction,en-US,3.65,14271,14319,73,947,1410,3537,4178,4247,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7648,265650,265650,961,3,763622583,9780763622590.0,"Michael Rosen, Jane Ray",2003.0,Shakespeare's Romeo and Juliet,Shakespeare's Romeo and Juliet,,4.09,19052,19117,101,315,836,3940,5827,8199,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7650,588747,588747,1294338,177,192835203,9780192835210.0,Mary Elizabeth Braddon,1862.0,Lady Audley's Secret,Lady Audley's Secret,eng,3.73,13329,15362,836,425,1186,4318,5587,3846,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7661,82888,82888,1889484,207,850515033,9780850515040.0,Machado de Assis,1899.0,Dom Casmurro,Dom Casmurro,por,4.24,10590,12196,363,127,410,1823,3921,5915,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7668,86658,86658,3876535,525,192801694,9780192801690.0,Joseph Conrad,1907.0,The Secret Agent: A Simple Tale,The Secret Agent,,3.59,11590,14284,943,452,1379,4536,5166,2751,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7717,621739,621739,3012947,24,142407089,9780142407080.0,Wanda Gág,1928.0,Millions of Cats,Millions of Cats,,4.08,16991,17260,612,282,921,3510,4888,7659,https://images.gr-assets.com/books/1318725166m/621739.jpg,https://images.gr-assets.com/books/1318725166s/621739.jpg,0
7734,59091,59091,1238780,80,082031661X,9780820316610.0,"Erskine Caldwell, Lewis Nordan",1932.0,Tobacco Road,Tobacco Road (Brown Thrasher Books),en-US,3.73,10959,11779,587,411,983,3087,4154,3144,https://images.gr-assets.com/books/1369852920m/59091.jpg,https://images.gr-assets.com/books/1369852920s/59091.jpg,0
7737,60177,60177,891152,262,543895149,9780543895140.0,L. Frank Baum,1907.0,Ozma of Oz,"Ozma of Oz (Oz, #3)",eng,3.97,14829,17270,777,140,660,4484,6356,5630,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7778,27297,27297,3320969,348,140443487,9780140443490.0,"Confucius, D.C. Lau",-476.0,論語 [Lún Yǔ],The Analects,eng,3.82,9807,13227,468,282,1027,3516,4303,4099,https://images.gr-assets.com/books/1309201523m/27297.jpg,https://images.gr-assets.com/books/1309201523s/27297.jpg,0
7783,625094,625094,1132275,219,679731210,9780679731210.0,"Giuseppe Tomasi di Lampedusa, Archibald Colquhoun",1958.0,Il Gattopardo,The Leopard,eng,3.99,9664,14685,1079,308,836,2984,5114,5443,https://images.gr-assets.com/books/1376481466m/625094.jpg,https://images.gr-assets.com/books/1376481466s/625094.jpg,0
7826,12722,12722,21887652,113,141185538,9780141185540.0,John Steinbeck,1942.0,The Moon Is Down,The Moon Is Down,eng,3.87,12809,14721,1051,166,734,3867,5998,3956,https://images.gr-assets.com/books/1327961310m/12722.jpg,https://images.gr-assets.com/books/1327961310s/12722.jpg,0
7829,93276,93276,89928,23,195019059,9780195019060.0,"Thomas Malory, Eugène Vinaver",1860.0,The Story of King Arthur,King Arthur and His Knights: Selected Tales,,4.1,13286,13350,43,102,430,2785,4726,5307,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7832,118389,118389,1800811,11,848809971,9780848809970.0,T.S. Eliot,1915.0,The Love Song of J. Alfred Prufrock and Other Poems,The Love Song of J. Alfred Prufrock and Other Poems,eng,4.32,14775,15149,169,188,464,1925,4294,8278,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7833,17567,17567,1194469,213,1576469115,9781576469120.0,Gene Stratton-Porter,1909.0,A Girl of the Limberlost,"A Girl of the Limberlost (Limberlost, #2)",eng,4.14,13071,15705,1242,230,628,2788,5194,6865,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7836,124272,124272,121908,230,812967194,9780812967200.0,"Henry James, Amy Bloom, Pierre A. Walker",1901.0,The Wings of the Dove,The Wings of the Dove,eng,3.81,12812,13643,456,479,1013,3277,4768,4106,https://images.gr-assets.com/books/1320514843m/124272.jpg,https://images.gr-assets.com/books/1320514843s/124272.jpg,0
7838,122649,122649,1897835,224,140621733,9780141197940.0,Oscar Wilde,1893.0,Lady Windermere's Fan,Lady Windermere's Fan,eng,3.9,13408,14946,607,87,594,3991,6370,3904,https://images.gr-assets.com/books/1336666367m/122649.jpg,https://images.gr-assets.com/books/1336666367s/122649.jpg,0
7859,141077,141077,2266654,259,812968239,9780812968230.0,"Leo Tolstoy, Isai Kamen, Doris Lessing",1889.0,Крейцерова соната,The Kreutzer Sonata,,3.9,10915,13242,718,220,818,3158,4958,4088,https://images.gr-assets.com/books/1451489791m/141077.jpg,https://images.gr-assets.com/books/1451489791s/141077.jpg,0
7909,450573,450573,821971,14,573613311,9780573613320.0,Neil Simon,1965.0,The Odd Couple,The Odd Couple,eng,4.02,12571,12791,103,171,563,2854,4446,4757,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
7952,2183,2183,314156,322,140447970,9780140447970.0,"Gustave Flaubert, Robert Baldick, Geoffrey Wall",1869.0,L'Éducation sentimentale,Sentimental Education,eng,3.83,11642,13782,510,395,1121,3229,4718,4319,https://images.gr-assets.com/books/1327788473m/2183.jpg,https://images.gr-assets.com/books/1327788473s/2183.jpg,0
7997,133954,133954,3319458,374,451528719,9780451528710.0,"Henry James, Michael Cunningham",1880.0,Washington Square,Washington Square,,3.67,12071,14611,1068,353,1214,4407,5626,3011,https://images.gr-assets.com/books/1309286618m/133954.jpg,https://images.gr-assets.com/books/1309286618s/133954.jpg,0
8028,58728,58728,13377363,54,553586386,9780553586380.0,"Anne Frank, Susan Massotty",1960.0,"Verhaaltjes, en gebeurtenissen uit het Achterhuis. Cady's leven",Anne Frank's Tales from the Secret Annex,,4.23,10587,11235,196,289,452,1628,2895,5971,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8037,752994,752994,685838,184,486270653,9780486270650.0,Molière,1666.0,Le Misanthrope ou L'Atrabilaire Amoureux,The Misanthrope,eng,3.78,12994,14435,250,240,1049,4133,5200,3813,https://images.gr-assets.com/books/1416873266m/752994.jpg,https://images.gr-assets.com/books/1416873266s/752994.jpg,0
8053,38739,23014868,2897191,47,312966202,9780312966200.0,James Herriot,1981.0,The Lord God Made Them All,The Lord God Made Them All,en-US,4.39,12510,16529,346,36,144,1950,5631,8768,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8107,44796,44796,2095270,349,1598185217,9781598185220.0,W. Somerset Maugham,1919.0,The Moon and Sixpence,The Moon and Sixpence,,4.11,10074,13062,825,76,453,2351,5245,4937,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8140,5481,5481,16335101,80,60898526,9780060898530.0,Aldous Huxley,1958.0,Brave New World Revisited,Brave New World Revisited ,en-US,3.93,11073,12286,714,231,691,2765,4567,4032,https://images.gr-assets.com/books/1410136964m/5481.jpg,https://images.gr-assets.com/books/1410136964s/5481.jpg,0
8162,12923,12923,46432,361,192834401,9780192834410.0,Horace Walpole,1764.0,,The Castle of Otranto,eng,3.18,12921,16081,1293,766,3006,6662,3899,1748,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8207,31175,31175,2685446,335,1582870950,9781582870950.0,Charlotte Brontë,1857.0,The Professor,The Professor,eng,3.56,12140,13993,675,318,1520,4948,4354,2853,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
8210,132391,132391,245197,222,698400011,9780698400020.0,"Hans Christian Andersen, Lisbeth Zwerger, Anthea Bell",1836.0,Den lille havfrue,The Little Mermaid,en-US,4.02,14361,16587,698,249,839,3711,5391,6397,https://images.gr-assets.com/books/1309204955m/132391.jpg,https://images.gr-assets.com/books/1309204955s/132391.jpg,0
8212,330760,330760,2696001,48,802131867,9780802131870.0,Jack Kerouac,1958.0,The Subterraneans,The Subterraneans,eng,3.68,10325,11547,440,191,978,3678,4157,2543,https://images.gr-assets.com/books/1428958819m/330760.jpg,https://images.gr-assets.com/books/1428958819s/330760.jpg,0
8221,65336,65336,1017679,19,081120958X,9780811209590.0,"William Carlos Williams, Charles Tomlinson",1949.0,Selected Poems,Selected Poems,,4.15,11740,12108,153,170,395,1977,4458,5108,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,0
